edad,genero,zona,tipo_empleo,antiguedad,ingresos,score_crediticio,pagos_previos,creditos_previos,monto_credito,plazo_meses,destino_credito,tipo_garantia,valor_garantia,precio_soya,precio_vino,uso_productos,default_12m
66,F,Urbana,Agricola,21,3453.13,629.0,0,9,144359,36,Comercial,Vehiculo,204642.83,412.89,31.33,4,1
52,F,Rural,Dependiente,4,3480.65,659.0,1,2,49667,24,Comercial,Vehiculo,28739.96,453.48,37.2,3,0
57,M,Rural,Independiente,2,5088.86,765.0,5,8,144910,36,Consumo,Vehiculo,58595.58,409.9,47.3,3,0
31,M,Urbana,Dependiente,15,3734.84,605.0,1,5,56259,36,Comercial,Vehiculo,83022.01,419.22,46.01,0,1
52,M,Urbana,Independiente,25,7454.73,623.0,5,7,37872,60,Consumo,Ninguna,23667.29,383.94,44.78,4,0
65,F,Urbana,Agricola,7,4734.47,850.0,5,3,11522,12,Comercial,Vehiculo,7268.03,414.11,48.9,0,0
62,M,Rural,Independiente,23,6674.8,685.0,3,3,115108,48,Agricola,Vehiculo,101355.67,394.81,55.2,0,0
37,F,Urbana,Agricola,6,2507.85,706.0,2,7,41425,48,Comercial,Inmueble,23913.38,428.65,50.72,0,0
66,M,Urbana,Independiente,18,2556.82,747.0,2,6,6478,36,Comercial,Ninguna,9661.59,378.39,51.89,3,0
30,M,Urbana,Independiente,13,4322.29,633.0,5,4,94873,60,Agricola,Vehiculo,33353.46,444.5,41.52,3,0
55,M,Urbana,Independiente,14,5998.83,678.0,5,1,52793,6,Agricola,Ninguna,44439.44,398.22,44.88,2,0
66,M,Rural,Agricola,16,3715.91,651.0,1,5,6025,12,Agricola,Ninguna,5772.05,464.6,52.2,4,0
63,F,Urbana,Comerciante,20,4339.4,673.0,4,0,8764,36,Consumo,Vehiculo,7540.03,454.27,48.65,1,0
66,M,Urbana,Independiente,0,6099.88,756.0,0,6,70036,6,Consumo,Ninguna,64757.22,433.39,50.86,3,0
25,M,Urbana,Agricola,5,3879.15,741.0,5,8,96062,24,Consumo,Vehiculo,142661.19,381.55,51.68,1,0
60,F,Urbana,Dependiente,26,3287.97,475.0,5,4,32521,60,Comercial,Inmueble,43977.56,404.3,49.0,4,0
37,F,Urbana,Comerciante,22,5633.43,770.0,0,4,29807,60,Comercial,Ninguna,19974.64,397.59,57.49,4,0
50,M,Urbana,Dependiente,14,2413.54,649.0,0,6,19013,12,Agricola,Vehiculo,18286.18,400.72,44.81,3,0
43,M,Urbana,Dependiente,11,3902.14,716.0,4,4,12311,60,Comercial,Inmueble,3697.89,459.42,43.09,1,0
56,F,Urbana,Dependiente,20,4682.84,643.0,4,9,81483,48,Consumo,Ninguna,64492.39,416.18,37.41,0,0
38,F,Urbana,Comerciante,19,5346.43,675.0,0,3,10041,6,Agricola,Vehiculo,4986.85,403.55,52.49,0,0
66,F,Urbana,Comerciante,1,5816.24,798.0,5,0,72796,36,Consumo,Ninguna,83979.85,401.3,44.58,3,0
59,M,Rural,Comerciante,4,6065.84,710.0,5,5,24306,6,Consumo,Vehiculo,13740.36,406.7,55.6,1,0
60,M,Urbana,Agricola,8,4016.04,794.0,0,8,90086,48,Consumo,Vehiculo,107983.82,433.32,49.49,3,0
58,M,Urbana,Independiente,19,6032.02,675.0,5,3,93151,24,Comercial,Vehiculo,62950.68,379.32,45.97,0,1
26,F,Urbana,Comerciante,13,5309.84,666.0,4,9,143499,6,Consumo,Vehiculo,202476.28,422.45,41.67,4,0
41,F,Urbana,Comerciante,17,5653.93,681.0,0,3,79359,36,Consumo,Inmueble,66225.08,430.59,53.08,3,0
54,F,Urbana,Independiente,28,3485.95,566.0,4,4,130428,6,Consumo,Ninguna,170524.34,376.62,47.68,0,0
66,M,Rural,Dependiente,21,5564.17,438.0,5,5,63960,60,Comercial,Inmueble,67401.0,384.56,49.61,4,0
58,F,Urbana,Agricola,7,4255.6,610.0,5,2,64741,24,Comercial,Ninguna,95355.59,418.81,51.63,3,0
34,M,Urbana,Comerciante,1,4576.59,772.0,3,8,60000,6,Comercial,Ninguna,71476.04,456.02,49.59,3,1
41,F,Rural,Comerciante,8,4764.23,808.0,1,0,28207,24,Consumo,Inmueble,33093.69,450.07,42.9,0,0
38,M,Urbana,Comerciante,6,7881.1,500.0,1,5,4936,24,Consumo,Inmueble,3049.65,404.79,51.13,0,0
68,M,Rural,Comerciante,29,3036.23,796.0,4,5,52775,12,Comercial,Inmueble,47805.27,455.23,52.92,4,1
56,F,Urbana,Comerciante,28,6402.91,627.0,0,7,19674,12,Consumo,Ninguna,12751.44,412.01,50.16,2,0
58,M,Rural,Agricola,17,6788.6,552.0,1,4,15374,36,Consumo,Inmueble,4968.14,411.79,51.79,4,0
56,F,Rural,Agricola,26,5820.94,775.0,5,8,97128,36,Agricola,Vehiculo,111959.68,422.35,52.35,3,1
30,M,Rural,Dependiente,15,3643.28,635.0,2,8,116040,36,Comercial,Inmueble,67651.76,440.99,45.62,3,0
28,F,Rural,Independiente,20,7214.41,850.0,0,1,128401,24,Comercial,Inmueble,99740.46,404.78,45.4,3,0
63,F,Rural,Independiente,4,3968.78,619.0,4,4,110644,24,Consumo,Ninguna,70985.49,410.05,61.36,0,0
36,M,Rural,Comerciante,22,5599.39,655.0,5,6,147389,12,Comercial,Vehiculo,79525.66,388.8,55.95,3,0
28,F,Urbana,Independiente,28,4693.46,592.0,5,1,30181,60,Consumo,Inmueble,11485.17,428.78,47.71,3,0
30,M,Urbana,Dependiente,14,3909.36,693.0,2,6,143852,24,Comercial,Vehiculo,101482.97,443.33,52.1,4,0
63,F,Urbana,Dependiente,4,5374.69,752.0,4,8,53994,12,Agricola,Ninguna,21494.68,444.87,42.37,0,0
62,F,Rural,Agricola,10,7507.06,524.0,0,7,21402,6,Agricola,Ninguna,20297.29,385.84,44.41,4,1
18,F,Rural,Independiente,29,4910.15,739.0,5,9,73778,36,Agricola,Vehiculo,23870.79,410.43,40.52,2,1
57,F,Rural,Dependiente,21,7665.5,643.0,3,8,125889,36,Agricola,Ninguna,179772.5,451.14,49.71,4,0
61,M,Rural,Dependiente,13,4206.75,603.0,5,3,94057,48,Comercial,Ninguna,137301.59,425.8,49.78,4,1
36,F,Urbana,Independiente,24,4623.86,554.0,3,7,2052,60,Comercial,Vehiculo,1365.78,420.85,54.5,2,0
29,F,Urbana,Dependiente,18,2538.73,768.0,3,8,16400,12,Agricola,Ninguna,10040.63,420.26,46.73,4,0
25,M,Urbana,Dependiente,2,3607.46,706.0,0,9,62980,48,Comercial,Ninguna,26784.53,433.54,54.4,3,0
25,M,Urbana,Dependiente,23,4150.61,628.0,0,1,86483,36,Comercial,Ninguna,119857.02,427.15,51.92,3,0
62,M,Urbana,Independiente,9,3973.53,750.0,2,9,26699,48,Agricola,Inmueble,26812.12,405.62,62.76,1,0
29,M,Rural,Independiente,27,2963.61,728.0,5,2,35111,6,Comercial,Ninguna,36239.82,442.03,58.0,0,0
65,M,Rural,Dependiente,5,3281.05,758.0,0,0,62065,48,Consumo,Inmueble,85341.1,389.93,56.95,3,0
50,M,Urbana,Comerciante,27,4041.46,828.0,0,0,123378,6,Agricola,Inmueble,171858.66,453.05,53.01,0,0
62,F,Urbana,Dependiente,25,6398.46,700.0,2,9,82798,36,Agricola,Vehiculo,107141.44,397.6,42.63,4,0
43,M,Urbana,Dependiente,2,2107.07,850.0,2,5,109732,24,Consumo,Ninguna,134765.15,433.7,49.76,1,1
56,F,Urbana,Dependiente,1,1168.51,808.0,5,0,53404,12,Consumo,Inmueble,72239.03,415.88,61.49,3,0
45,M,Urbana,Dependiente,12,1682.68,751.0,4,4,61736,48,Comercial,Vehiculo,83415.51,408.09,51.04,4,0
22,F,Urbana,Dependiente,17,3144.16,528.0,1,5,126210,60,Comercial,Ninguna,93695.0,453.94,43.07,1,0
25,F,Urbana,Dependiente,1,5519.15,690.0,5,8,24942,6,Consumo,Vehiculo,36616.59,438.57,50.02,4,0
42,F,Urbana,Independiente,14,3929.91,702.0,1,5,29696,60,Consumo,Ninguna,34178.87,418.53,42.06,0,0
44,M,Rural,Independiente,4,3908.07,699.0,4,3,23319,36,Comercial,Vehiculo,17355.2,463.63,42.86,4,1
63,M,Urbana,Independiente,14,3872.14,670.0,3,0,38123,60,Comercial,Vehiculo,31659.6,444.49,50.48,4,0
40,M,Urbana,Agricola,27,1495.47,738.0,5,5,23642,60,Comercial,Vehiculo,26586.78,399.86,52.44,4,0
47,M,Urbana,Dependiente,20,5878.28,750.0,0,6,71083,36,Agricola,Vehiculo,52126.49,363.49,43.21,1,0
62,F,Urbana,Comerciante,16,6596.84,530.0,2,4,106219,24,Consumo,Inmueble,137221.06,422.67,44.64,4,1
64,M,Urbana,Dependiente,1,3963.25,802.0,5,5,86639,60,Comercial,Vehiculo,41385.4,454.59,39.44,1,1
40,F,Rural,Agricola,17,4636.74,547.0,2,9,76279,60,Comercial,Vehiculo,105960.16,435.27,47.22,1,1
66,F,Urbana,Dependiente,14,4689.95,643.0,3,7,113033,60,Consumo,Inmueble,74764.21,459.35,36.32,2,1
64,M,Urbana,Comerciante,19,2791.48,600.0,2,0,24407,36,Agricola,Vehiculo,11794.81,405.04,46.21,4,0
37,M,Urbana,Independiente,22,3793.62,615.0,3,7,5445,60,Agricola,Vehiculo,7239.83,417.07,48.48,3,0
35,M,Urbana,Dependiente,2,7357.21,778.0,4,1,114443,36,Comercial,Inmueble,67218.77,417.68,37.47,1,1
35,F,Urbana,Independiente,4,4493.62,691.0,3,1,118606,24,Comercial,Inmueble,155619.95,426.03,41.96,4,0
19,M,Urbana,Dependiente,10,4857.63,741.0,1,7,117801,36,Consumo,Vehiculo,77220.59,439.19,47.64,3,1
21,F,Rural,Agricola,8,3390.17,737.0,5,1,133214,60,Agricola,Ninguna,189248.76,460.81,46.82,0,0
47,M,Rural,Agricola,4,3812.07,508.0,3,7,50897,6,Comercial,Vehiculo,28649.57,466.07,47.1,3,0
50,F,Rural,Dependiente,24,5534.07,630.0,5,4,89071,60,Agricola,Vehiculo,34165.85,461.66,49.73,1,1
53,M,Urbana,Dependiente,0,3156.64,747.0,4,8,68266,48,Consumo,Vehiculo,97199.68,436.73,37.97,1,0
35,M,Urbana,Dependiente,24,7091.97,739.0,3,8,62466,48,Agricola,Ninguna,31154.97,411.44,52.25,1,0
54,F,Rural,Agricola,13,1913.97,522.0,4,7,136195,6,Comercial,Vehiculo,195161.86,425.65,46.09,2,0
36,M,Urbana,Dependiente,4,3486.94,773.0,1,8,19898,48,Consumo,Vehiculo,25644.0,436.38,44.42,3,0
64,M,Urbana,Independiente,7,2132.2,735.0,0,6,117457,60,Consumo,Ninguna,46784.35,423.38,36.81,4,0
45,M,Urbana,Comerciante,20,6618.98,593.0,4,7,46946,36,Consumo,Inmueble,39160.58,397.16,46.39,4,0
57,M,Urbana,Dependiente,13,4441.96,717.0,0,5,118174,60,Comercial,Inmueble,45860.92,408.44,51.07,1,0
37,M,Urbana,Comerciante,27,4041.78,659.0,4,8,75504,48,Comercial,Inmueble,52531.45,441.7,48.85,3,0
66,M,Urbana,Independiente,15,5136.17,724.0,3,1,140064,48,Comercial,Vehiculo,101098.71,413.84,49.02,0,0
50,M,Urbana,Dependiente,5,6738.42,518.0,0,2,122132,36,Consumo,Vehiculo,124520.9,420.6,45.97,3,0
29,F,Rural,Independiente,7,4845.71,648.0,4,1,56173,48,Consumo,Inmueble,82634.68,418.04,47.64,4,0
68,F,Urbana,Agricola,1,6328.24,786.0,5,5,11125,36,Consumo,Vehiculo,5603.84,397.7,41.36,1,0
32,M,Urbana,Independiente,18,4030.18,728.0,4,2,75165,24,Consumo,Vehiculo,52238.26,415.72,47.97,3,0
58,M,Urbana,Dependiente,26,2961.86,751.0,0,0,10226,60,Agricola,Ninguna,10272.25,408.55,45.05,2,0
56,M,Urbana,Dependiente,8,4871.54,659.0,5,3,149292,24,Consumo,Vehiculo,75497.71,402.7,41.25,1,0
19,F,Urbana,Agricola,4,3384.23,731.0,4,4,5702,48,Consumo,Inmueble,6573.56,393.54,52.53,2,0
46,F,Rural,Independiente,4,5602.0,665.0,0,3,132713,24,Consumo,Ninguna,104098.97,417.48,38.55,1,0
58,M,Urbana,Independiente,24,3845.07,597.0,1,5,36942,48,Consumo,Vehiculo,53177.52,435.45,51.15,4,0
27,F,Rural,Dependiente,25,4364.73,657.0,2,2,123341,24,Comercial,Vehiculo,130228.99,448.01,51.52,0,0
19,M,Urbana,Agricola,18,915.36,811.0,1,9,4875,48,Comercial,Vehiculo,3586.52,385.15,44.84,3,0
68,M,Urbana,Comerciante,29,4300.45,782.0,0,5,131140,12,Agricola,Ninguna,152564.05,460.16,54.18,3,1
28,M,Rural,Dependiente,3,4111.86,591.0,3,9,148149,60,Comercial,Inmueble,193557.48,427.32,44.71,1,0
30,M,Urbana,Dependiente,15,6360.74,642.0,3,0,126797,6,Comercial,Ninguna,159837.22,391.82,44.33,0,0
27,F,Urbana,Comerciante,15,5892.17,597.0,2,5,135684,60,Consumo,Inmueble,83488.71,409.91,40.8,0,0
31,F,Urbana,Agricola,15,4538.75,696.0,0,7,73598,24,Consumo,Ninguna,58906.37,373.07,47.95,4,1
35,M,Urbana,Independiente,6,1891.3,770.0,5,9,89240,36,Consumo,Ninguna,75194.8,379.46,42.25,2,0
68,F,Urbana,Comerciante,17,3795.63,850.0,4,7,67998,6,Agricola,Inmueble,52090.55,463.04,43.25,3,0
26,F,Urbana,Independiente,23,6362.44,552.0,1,0,78510,48,Comercial,Inmueble,52840.08,402.52,47.61,1,0
56,M,Urbana,Dependiente,20,4182.48,757.0,5,6,99814,6,Comercial,Inmueble,120105.92,433.42,47.86,0,0
45,F,Urbana,Agricola,0,2793.19,679.0,1,9,35924,36,Agricola,Ninguna,11304.17,417.22,55.54,3,0
20,M,Rural,Independiente,2,6342.92,647.0,2,9,134991,36,Agricola,Vehiculo,88048.29,420.45,53.59,3,0
37,M,Rural,Comerciante,24,1902.38,596.0,2,3,73168,60,Consumo,Ninguna,34384.62,429.2,51.31,3,0
23,M,Rural,Dependiente,20,4319.3,840.0,2,5,75460,48,Agricola,Ninguna,34298.32,367.9,47.12,0,0
44,M,Urbana,Independiente,7,5392.93,533.0,5,5,44910,60,Agricola,Ninguna,28398.86,452.96,45.58,4,0
19,F,Rural,Agricola,0,4701.69,636.0,5,4,35005,24,Comercial,Ninguna,42516.5,417.53,47.84,3,0
46,M,Urbana,Dependiente,29,2513.57,713.0,2,9,84400,24,Consumo,Inmueble,123503.05,407.39,44.66,0,0
55,F,Rural,Dependiente,6,3013.29,721.0,5,8,131634,12,Consumo,Ninguna,120779.74,431.7,43.79,0,0
20,M,Urbana,Comerciante,6,3383.24,792.0,2,9,11657,60,Consumo,Vehiculo,8238.77,401.97,47.53,1,0
33,M,Urbana,Independiente,7,5755.15,601.0,5,7,19394,36,Consumo,Vehiculo,25115.32,425.21,42.73,4,0
47,F,Rural,Independiente,18,4772.84,736.0,2,5,73433,12,Comercial,Ninguna,27943.03,415.87,43.1,4,0
57,M,Urbana,Comerciante,16,3879.93,674.0,4,3,39397,36,Consumo,Inmueble,16223.74,437.78,53.73,4,0
19,F,Urbana,Dependiente,10,5154.26,684.0,4,3,120445,12,Comercial,Vehiculo,86050.67,414.65,39.72,0,0
34,F,Rural,Comerciante,14,3299.7,639.0,1,8,24874,60,Comercial,Inmueble,20846.66,394.25,41.76,0,1
58,M,Rural,Agricola,8,5681.41,695.0,1,3,24670,24,Comercial,Inmueble,31020.19,429.06,55.64,4,1
29,M,Rural,Independiente,16,5220.89,667.0,2,6,143023,36,Consumo,Inmueble,201707.73,413.23,45.65,0,0
52,M,Urbana,Independiente,10,4140.8,648.0,1,5,147840,60,Consumo,Inmueble,138604.71,374.48,56.26,4,0
60,M,Urbana,Comerciante,5,4240.37,633.0,5,1,79905,60,Comercial,Ninguna,71496.88,424.94,41.0,1,0
18,M,Urbana,Dependiente,8,3953.08,714.0,2,4,31836,24,Comercial,Ninguna,17688.5,406.56,48.44,2,0
62,M,Urbana,Dependiente,29,6093.51,560.0,4,2,143760,6,Consumo,Vehiculo,120962.23,428.64,52.63,2,0
32,F,Urbana,Dependiente,17,4845.75,663.0,3,8,18202,24,Agricola,Vehiculo,25635.21,398.62,42.56,2,0
43,F,Urbana,Dependiente,19,4153.62,611.0,4,9,8188,36,Consumo,Inmueble,6316.87,389.84,58.05,2,0
54,M,Urbana,Independiente,1,2947.5,669.0,0,0,54326,6,Comercial,Inmueble,30032.44,449.5,45.66,1,0
38,F,Urbana,Comerciante,3,5443.19,670.0,4,9,146207,12,Comercial,Ninguna,103039.97,441.08,51.05,0,0
66,F,Rural,Comerciante,17,5368.41,758.0,0,3,35657,48,Comercial,Ninguna,32715.78,419.84,43.93,1,0
48,M,Rural,Dependiente,27,3658.97,739.0,1,3,132630,36,Comercial,Ninguna,135057.4,430.94,56.95,3,0
42,M,Rural,Independiente,0,3827.75,706.0,4,8,27195,48,Consumo,Vehiculo,22270.42,440.26,49.82,0,0
40,F,Rural,Agricola,10,4312.78,696.0,3,0,15443,48,Consumo,Ninguna,18689.79,419.75,60.58,4,0
41,M,Urbana,Dependiente,2,2654.2,663.0,5,1,24215,6,Comercial,Vehiculo,24247.55,389.79,55.07,3,0
55,F,Rural,Agricola,7,4617.93,661.0,4,0,6949,12,Consumo,Vehiculo,7630.4,427.49,53.02,3,0
45,M,Urbana,Comerciante,4,1867.3,523.0,5,0,41411,24,Consumo,Ninguna,55304.5,445.06,42.27,1,1
38,F,Rural,Comerciante,19,2452.85,746.0,4,0,116877,6,Comercial,Vehiculo,156478.0,434.83,48.5,3,0
60,F,Rural,Dependiente,20,3684.65,704.0,4,2,69438,12,Comercial,Vehiculo,37788.85,421.48,46.1,1,0
35,F,Rural,Independiente,21,3494.73,788.0,5,3,63521,24,Comercial,Vehiculo,66570.88,434.13,48.16,3,0
53,F,Urbana,Dependiente,21,5222.23,630.0,5,9,72431,24,Agricola,Inmueble,84017.72,414.42,48.89,1,0
52,M,Urbana,Dependiente,4,4952.8,793.0,2,1,106854,12,Comercial,Ninguna,50758.17,446.1,42.6,0,0
62,M,Urbana,Independiente,27,6702.6,663.0,4,0,23081,24,Consumo,Vehiculo,30266.66,453.68,47.06,3,0
26,F,Urbana,Comerciante,10,4648.56,628.0,4,4,45732,36,Comercial,Inmueble,23623.5,387.6,47.42,1,0
55,F,Urbana,Comerciante,11,4829.81,819.0,3,5,130808,36,Comercial,Vehiculo,164704.97,447.9,41.94,2,0
47,M,Urbana,Comerciante,21,2639.11,713.0,5,1,91182,6,Comercial,Vehiculo,45021.92,475.93,52.8,2,1
61,M,Urbana,Comerciante,8,2642.44,830.0,5,2,88904,24,Agricola,Vehiculo,105807.69,433.14,49.33,3,0
51,F,Urbana,Dependiente,20,4603.08,695.0,0,9,92374,24,Comercial,Vehiculo,44134.23,444.59,52.88,1,0
49,F,Rural,Independiente,12,4630.74,753.0,0,2,134227,12,Agricola,Ninguna,101287.05,403.82,50.92,0,0
20,F,Urbana,Dependiente,21,4963.34,773.0,5,1,128277,36,Agricola,Vehiculo,60574.88,407.41,37.72,3,0
20,F,Urbana,Dependiente,19,6531.41,655.0,3,3,123606,48,Comercial,Vehiculo,77236.21,414.76,43.0,0,0
45,F,Rural,Independiente,28,2713.11,711.0,1,4,146285,6,Comercial,Vehiculo,216709.19,409.94,57.92,1,0
61,M,Urbana,Agricola,2,7203.86,694.0,4,7,128927,60,Agricola,Vehiculo,55336.86,387.2,52.71,2,0
32,F,Rural,Agricola,12,2115.98,755.0,1,5,136423,36,Agricola,Vehiculo,107468.28,415.68,38.27,1,0
58,M,Urbana,Dependiente,27,5096.7,584.0,3,8,41236,12,Agricola,Vehiculo,45866.94,440.91,50.82,0,0
40,M,Urbana,Dependiente,21,2505.83,734.0,1,2,14241,6,Comercial,Ninguna,5888.91,387.54,43.01,2,0
57,M,Urbana,Dependiente,10,5658.62,763.0,0,9,89987,48,Agricola,Ninguna,38769.96,424.48,35.42,3,0
28,F,Urbana,Dependiente,10,2125.86,619.0,2,8,92659,60,Comercial,Vehiculo,43727.21,423.71,57.94,2,0
65,M,Urbana,Dependiente,20,500.0,601.0,1,3,48665,6,Comercial,Ninguna,52265.41,412.47,48.45,3,0
49,M,Urbana,Agricola,19,4733.39,531.0,2,7,62242,36,Comercial,Vehiculo,86591.34,432.41,49.3,3,0
53,M,Urbana,Agricola,20,4300.03,850.0,1,9,5455,48,Consumo,Vehiculo,7043.43,430.07,40.46,2,0
50,M,Urbana,Independiente,6,6269.71,614.0,3,6,41459,60,Comercial,Ninguna,61345.48,410.69,41.08,2,0
41,F,Urbana,Agricola,16,4624.59,808.0,2,6,61899,12,Agricola,Inmueble,61513.09,446.52,38.45,0,1
56,F,Urbana,Dependiente,15,3308.23,661.0,1,8,18597,6,Comercial,Vehiculo,27035.81,434.02,56.5,2,0
51,M,Urbana,Comerciante,13,3636.3,779.0,3,9,56591,36,Consumo,Ninguna,37685.14,459.34,38.14,4,0
45,M,Urbana,Dependiente,0,9645.63,732.0,5,1,47209,12,Consumo,Ninguna,38041.27,418.34,57.7,2,0
54,F,Urbana,Agricola,10,3100.68,850.0,0,4,10052,48,Comercial,Vehiculo,7792.81,411.96,42.08,0,0
24,F,Urbana,Comerciante,12,5339.28,810.0,4,2,36691,6,Agricola,Vehiculo,13092.41,414.79,40.63,4,0
21,F,Urbana,Comerciante,0,5143.52,699.0,3,6,18816,24,Comercial,Inmueble,24378.88,449.46,47.67,4,0
54,M,Rural,Dependiente,1,5376.58,708.0,3,2,66876,36,Comercial,Vehiculo,22046.46,416.28,43.89,1,1
18,F,Urbana,Agricola,8,5245.94,741.0,0,4,57533,36,Comercial,Inmueble,67650.26,417.81,48.58,4,0
18,M,Rural,Dependiente,12,4071.81,850.0,2,4,109873,24,Comercial,Ninguna,86632.41,469.02,42.74,3,0
64,M,Rural,Dependiente,4,1680.72,686.0,1,1,15206,12,Agricola,Vehiculo,4675.8,386.39,46.12,0,0
37,F,Urbana,Dependiente,29,4749.01,564.0,2,0,133270,36,Agricola,Inmueble,86350.47,428.92,43.45,1,0
36,M,Urbana,Comerciante,8,4479.49,702.0,3,5,79566,12,Comercial,Ninguna,56917.8,418.46,53.17,2,0
46,F,Rural,Comerciante,12,4698.29,622.0,5,0,123874,48,Consumo,Ninguna,180564.06,413.73,51.08,4,0
27,M,Rural,Dependiente,4,5404.37,699.0,1,8,108787,24,Agricola,Vehiculo,118936.27,396.17,49.49,1,0
35,F,Urbana,Independiente,14,3838.21,784.0,4,9,5934,12,Consumo,Inmueble,5650.86,403.4,54.32,3,0
45,M,Rural,Comerciante,29,3507.53,725.0,4,4,122298,48,Comercial,Vehiculo,55335.04,409.8,49.58,1,1
52,M,Rural,Independiente,6,5941.35,627.0,1,0,26877,6,Comercial,Vehiculo,20677.15,432.39,49.07,3,0
60,F,Urbana,Dependiente,13,3973.85,662.0,3,7,20471,36,Consumo,Vehiculo,7019.86,441.31,47.28,1,0
64,F,Rural,Independiente,29,3710.05,584.0,5,0,6853,24,Comercial,Ninguna,8319.7,375.53,43.7,1,0
48,F,Urbana,Agricola,15,3571.61,795.0,0,3,37018,6,Comercial,Vehiculo,18336.2,389.96,43.72,2,0
44,F,Urbana,Independiente,5,5451.31,754.0,5,6,59501,6,Comercial,Ninguna,60293.72,433.7,48.88,2,0
28,M,Rural,Agricola,1,4164.37,582.0,2,3,1257,6,Agricola,Vehiculo,1432.06,435.81,54.11,2,0
66,F,Rural,Independiente,15,8040.49,850.0,5,4,116169,12,Comercial,Inmueble,85943.1,383.41,51.42,1,1
66,F,Urbana,Dependiente,18,4591.92,660.0,5,6,136802,36,Comercial,Vehiculo,144888.61,441.86,51.39,4,0
55,M,Urbana,Dependiente,4,2569.44,707.0,2,3,12305,24,Agricola,Inmueble,14976.16,419.65,41.36,1,0
22,F,Urbana,Dependiente,3,3801.0,650.0,0,4,121761,60,Comercial,Ninguna,63431.22,438.68,51.14,2,1
25,F,Rural,Independiente,13,5548.51,718.0,0,6,89979,60,Agricola,Vehiculo,91871.47,398.71,45.6,1,0
51,M,Urbana,Dependiente,26,3539.73,688.0,4,0,11818,36,Agricola,Inmueble,13953.04,385.25,49.05,4,0
65,F,Rural,Agricola,5,4472.45,554.0,0,2,7202,36,Consumo,Ninguna,5246.35,412.28,51.31,3,0
69,F,Rural,Independiente,7,6065.53,786.0,1,0,39946,36,Agricola,Ninguna,19772.85,413.39,41.06,0,0
29,F,Urbana,Agricola,23,6306.19,605.0,4,2,18031,48,Comercial,Vehiculo,11600.05,412.0,48.94,2,0
55,F,Urbana,Comerciante,2,3660.93,763.0,3,1,145370,48,Consumo,Vehiculo,206380.28,410.25,49.42,1,1
18,F,Urbana,Agricola,3,4089.08,659.0,4,4,127705,48,Agricola,Inmueble,93088.97,462.32,53.99,4,1
48,F,Urbana,Comerciante,0,4654.92,686.0,5,9,113212,48,Comercial,Vehiculo,48595.2,377.5,44.9,2,0
21,M,Urbana,Independiente,1,6647.72,723.0,5,4,102890,36,Comercial,Inmueble,41081.08,398.88,47.63,2,0
66,F,Urbana,Dependiente,12,2740.31,692.0,4,9,94496,36,Comercial,Inmueble,48816.07,409.54,49.02,3,0
62,M,Urbana,Comerciante,8,5075.56,747.0,2,8,138152,60,Comercial,Ninguna,62584.9,420.6,44.9,0,1
67,M,Urbana,Comerciante,11,4588.71,616.0,0,7,116446,24,Comercial,Inmueble,104108.82,437.78,44.79,1,0
22,M,Urbana,Comerciante,9,3064.77,773.0,5,2,32942,60,Agricola,Ninguna,23621.45,441.63,44.56,1,0
47,M,Urbana,Agricola,9,6479.74,587.0,5,0,18016,60,Agricola,Ninguna,23595.32,446.91,47.23,2,0
41,F,Urbana,Independiente,17,6084.54,598.0,1,4,25232,24,Consumo,Inmueble,34247.25,432.04,58.48,4,0
20,F,Urbana,Dependiente,11,6961.24,732.0,0,2,61928,24,Agricola,Ninguna,53749.5,376.75,47.45,2,0
28,F,Urbana,Agricola,21,6388.32,774.0,5,4,132401,60,Consumo,Vehiculo,180890.55,378.39,50.93,3,0
62,M,Urbana,Dependiente,29,4516.32,706.0,2,8,61363,60,Consumo,Vehiculo,51578.91,448.68,48.19,0,0
21,F,Urbana,Dependiente,15,5491.08,814.0,5,0,137518,60,Agricola,Ninguna,147193.02,447.07,46.15,3,0
43,F,Rural,Independiente,22,5030.93,605.0,0,0,78781,24,Agricola,Vehiculo,38999.89,435.9,47.85,4,0
44,F,Urbana,Independiente,5,3048.67,575.0,1,8,109670,24,Comercial,Vehiculo,39821.08,399.49,52.62,1,0
63,M,Urbana,Dependiente,23,2412.95,755.0,0,2,116672,48,Comercial,Vehiculo,57414.55,411.94,47.68,4,1
60,M,Rural,Agricola,24,5090.42,691.0,2,9,126158,36,Consumo,Inmueble,75974.15,410.03,47.03,3,0
44,F,Urbana,Comerciante,23,4654.36,753.0,1,4,47094,24,Agricola,Vehiculo,56568.29,394.38,46.59,1,0
59,M,Urbana,Agricola,20,3961.74,587.0,0,8,15822,12,Agricola,Ninguna,8040.84,426.48,42.04,0,0
68,M,Rural,Independiente,23,4352.21,640.0,2,4,17825,24,Comercial,Ninguna,8142.2,473.89,54.24,2,0
67,F,Rural,Comerciante,9,7331.14,837.0,2,2,136092,24,Agricola,Inmueble,192315.86,407.61,45.32,0,0
23,M,Rural,Dependiente,14,1012.62,662.0,4,8,25849,36,Comercial,Vehiculo,29120.52,452.42,56.82,2,1
32,M,Rural,Agricola,25,5523.83,808.0,5,6,26602,60,Comercial,Inmueble,23089.65,397.87,49.47,0,0
47,F,Urbana,Dependiente,8,5848.03,750.0,1,6,95460,48,Comercial,Vehiculo,39516.82,381.58,56.44,1,0
